name,symbol,isin,asset_class,instrument_type,provider,whitelist
ICICI Prudential Fixed Maturity Plan-Series 72-483 Days Plan J - Direct Plan - Dividend,126644,INF109KB1FZ7,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 72-483 Days Plan J - Dividend,126643,INF109KB1GB6,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 72-500 Days Plan E - Cumulative,126397,INF109KB1HF5,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 72-500 Days Plan E - Direct Plan - Cumulative,126396,INF109KB1HH1,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 72-500 Days Plan E - Dividend,126395,INF109KB1HG3,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 72-525 Days Plan B - Cumulative,126169,INF109KB1HJ7,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 72-525 Days Plan B - Direct Plan - Cumulative,126167,INF109KB1HL3,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 72-525 Days Plan B - Dividend,126170,INF109KB1HK5,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 72-785 Days Plan O - Cumulative,126829,INF109KA1MH2,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 72-785 Days Plan O - Direct Plan - Cumulative,126831,INF109KA1MJ8,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 72-785 Days Plan O - Direct Plan - Dividend,126832,INF109KA1MK6,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 72-785 Days Plan O - Dividend,126830,INF109KA1MI0,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 72-823 Days Plan H - Cumulative,126499,INF109KA1KX3,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 72-823 Days Plan H - Direct Plan - Cumulative,126502,INF109KA1KZ8,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 72-823 Days Plan H - Direct Plan - Dividend,126500,INF109KA1LA9,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 72-823 Days Plan H - Dividend,126501,INF109KA1KY1,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-1120 Days Plan L - Cumulative,128359,INF109KA1QJ9,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-1120 Days Plan L - Direct Plan - Cumulative,128361,INF109KA1QL5,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-1120 Days Plan L - Direct Plan - Dividend,128358,INF109KA1QM3,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-1120 Days Plan L - Dividend,128360,INF109KA1QK7,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-366 Days Plan A - Cumulative,127617,INF109KA18Z0,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-366 Days Plan A - Direct Plan - Cumulative,127618,INF109KB1011,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-366 Days Plan A - Dividend,127619,INF109KA19Z8,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-366 Days Plan B - Cumulative,127714,INF109KA14Z9,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-366 Days Plan B - Direct Plan - Cumulative,127712,INF109KA16Z4,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-368 Days Plan D - Cumulative,127717,INF109KB1078,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-368 Days Plan D - Direct Plan - Cumulative,127716,INF109KB1094,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-368 Days Plan D - Dividend,127718,INF109KB1086,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-368 Days Plan M - Cumulative,128357,INF109KB1516,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-368 Days Plan M - Direct Plan - Cumulative,128354,INF109KB1532,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-368 Days Plan M - Dividend,128356,INF109KB1524,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-368 Days Plan R - Cumulative,128814,INF109KB1599,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-368 Days Plan R - Direct Plan - Cumulative,128812,INF109KB1615,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan H - Cumulative,128058,INF109KB1037,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan H - Direct Plan - Cumulative,128060,INF109KB1052,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan P- Cumulative,128652,INF109KB1631,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan P- Direct Plan - Cumulative,128650,INF109KB1656,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan P- Dividend,128653,INF109KB1649,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan S- Cumulative,128811,INF109KB1912,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan S- Direct Plan - Cumulative,128808,INF109KB1938,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan S- Dividend,128810,INF109KB1920,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan T - Cumulative,128818,INF109KB1AL8,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan T - Direct Plan - Cumulative,128816,INF109KB1AN4,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan T - Dividend,128819,INF109KB1AM6,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-376 Days Plan Q - Cumulative,128648,INF109KB1AH6,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-376 Days Plan Q - Direct Plan - Cumulative,128646,INF109KB1AJ2,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-376 Days Plan Q - Dividend,128649,INF109KB1AI4,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-378 Days Plan N - Cumulative,128352,INF109KB1870,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-378 Days Plan N - Direct Plan - Cumulative,128350,INF109KB1896,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-378 Days Plan O - Cumulative,128498,INF109KB1AP9,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-378 Days Plan O - Direct Plan - Cumulative,128496,INF109KB1AR5,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-378 Days Plan O - Direct Plan - Dividend,128497,INF109KB1AS3,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-378 Days Plan O - Dividend,128499,INF109KB1AQ7,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-383 Days Plan K - Cumulative,128203,INF109KB1839,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-383 Days Plan K - Direct Plan - Cumulative,128201,INF109KB1854,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-383 Days Plan K - Dividend,128204,INF109KB1847,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-390 Days Plan I - Cumulative,128075,INF109KB1BJ0,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-390 Days Plan I - Direct Plan - Cumulative,128076,INF109KB1BL6,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-390 Days Plan I - Dividend,128077,INF109KB1BK8,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-391 Days Plan G - Cumulative,128038,INF109KB1797,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-391 Days Plan G - Direct Plan - Cumulative,128040,INF109KB1813,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-391 Days Plan G - Dividend,128039,INF109KB1805,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-392 Days Plan F - Cumulative,128044,INF109KB1755,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-392 Days Plan F - Direct Plan - Cumulative,128042,INF109KB1771,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-407 Days Plan C - Cumulative,127720,INF109KB1BN2,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-407 Days Plan C - Direct Plan - Cumulative,127722,INF109KB1BP7,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-407 Days Plan C - Dividend,127721,INF109KB1BO0,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-830 Days Plan J - Cumulative,128113,INF109KB1XP1,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-830 Days Plan J - Direct Plan - Cumulative,128112,INF109KB1XR7,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-830 Days Plan J - Direct Plan - Dividend,128111,INF109KB1XS5,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 73-830 Days Plan J - Dividend,128114,INF109KB1XQ9,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan -Series 74 -368 Days Plan R Cumulative Option,130002,INF109KB1GV4,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan -Series 74 -368 Days Plan R Direct Plan Cumulative Option,130000,INF109KB1GT8,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan -Series 74 -368 Days Plan R Direct Plan Dividend Option,129999,INF109KB1GU6,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 74-368 Days Plan R Dividend Option,130001,INF109KB1GW2,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan - Series 74 - 370 Days Plan Q Cumulative Option,129967,INF109KB1GJ9,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan - Series 74 -370 Days Plan Q Direct Plan Cumulative Option,129968,INF109KB1GH3,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan -Series 74 -370 Days Plan Q Direct Plan Dividend Option,129970,INF109KB1GI1,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan -Series 74 -370 Days Plan Q Dividend Option,129969,INF109KB1GK7,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 74-1092 Days Plan G - Cumulative,129254,INF109KA1TH7,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 74-1092 Days Plan G - Direct Plan - Cumulative,129252,INF109KA1TJ3,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 74-1092 Days Plan G - Direct Plan - Dividend,129253,INF109KA1TK1,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 74-1092 Days Plan G - Dividend,129255,INF109KA1TI5,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan - Series 74 - 1092 Days Plan P - Cumulative Option,129797,INF109KA1VB6,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan - Series 74 - 1092 Days Plan P - Dividend Option,129800,INF109KA1VC4,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan - Series 74 - 1092 Days Plan P Direct Plan Dividend Option,129799,INF109KA1VE0,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan - Series 74 - 1092 Days Plan P Direct Plan-Cumulative Option,129798,INF109KA1VD2,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 74-367 Days Plan C - Cumulative,129243,INF109KB1CP5,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 74-367 Days Plan C - Direct Plan - Cumulative,129240,INF109KB1CR1,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 74-367 Days Plan C - Dividend,129241,INF109KB1CQ3,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 74-367 Days Plan D - Cumulative,129244,INF109KB1DY5,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 74-367 Days Plan D - Direct Plan - Cumulative,129246,INF109KB1EK2,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 74-367 Days Plan D - Dividend,129245,INF109KB1DZ2,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan Series 74 368 Days Plan H Cumulative Option,129412,INF109KB1DV1,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan Series 74 368 Days Plan H Direct Plan Cumulative Option,129410,INF109KB1DW9,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan Series 74 368 Days Plan H Dividend Option,129409,INF109KB1EJ4,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan -Series 74 -368 Days Plan J Cumulative Option,129644,INF109KB1EX5,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan -Series 74 -368 Days Plan J Direct Plan Dividend Option,129642,INF109KB1FA0,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan -Series 74 -368 Days Plan J Direct Plan-Cumulative Option,129643,INF109KB1EZ0,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan -Series 74 -368 Days Plan J Dividend Option,129645,INF109KB1EY3,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 74-369 Days Plan B - Cumulative,129026,INF109KB1CT7,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 74-369 Days Plan B - Direct Plan - Cumulative,129028,INF109KB1CV3,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 74-369 Days Plan B - Direct Plan - Dividend,129029,INF109KB1CW1,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 74-369 Days Plan B - Dividend,129027,INF109KB1CU5,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 74-369 Days Plan F - Cumulative,129248,INF109KB1CX9,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 74-369 Days Plan F - Direct Plan - Cumulative,129249,INF109KB1CZ4,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan -Series 74 -369 Days Plan I - Cumulative Option,129472,INF109KB1FB8,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan -Series 74 -369 Days Plan I - Dividend Option,129471,INF109KB1FC6,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan -Series 74 -369 Days Plan I Direct Plan Dividend Option,129473,INF109KB1FE2,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan -Series 74-369 Days Plan I Direct Plan Cumulative Option,129470,INF109KB1FD4,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan - Series 74 - 369 Days Plan K - Cumulative Option,129716,INF109KB1FM5,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan - Series 74 - 369 Days Plan K Direct Plan Dividend Option,129717,INF109KB1FJ1,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan -Series 74 - 369 Days Plan K - Dividend Option,129715,INF109KB1FL7,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan -Series 74 -369 Days Plan K Direct Plan Cumulative Option,129718,INF109KB1FK9,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan -Series 74 -369 Days Plan L - Cumulative Option,129916,INF109KB1GR2,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan -Series 74 -369 Days Plan L - Dividend Option,129913,INF109KB1GS0,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan -Series 74 -369 Days Plan L Direct Plan Cumulative Option,129915,INF109KB1GP6,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 74- 369 Days Plan L Direct Plan Dividend Option,129914,INF109KB1GQ4,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 74-370 Days Plan A - Cumulative,129024,INF109KB1CL4,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 74-370 Days Plan A - Direct Plan - Cumulative,129022,INF109KB1CN0,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 74-370 Days Plan A - Direct Plan - Dividend,129023,INF109KB1CO8,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan-Series 74-370 Days Plan A - Dividend,129025,INF109KB1CM2,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan -Series 74 -370 Days Plan S  Cumulative Option,130005,INF109KB1HV2,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan -Series 74 -370 Days Plan S Direct Plan Cumulative Option,130008,INF109KB1HX8,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan -Series 74 -370 Days Plan S Direct Plan Dividend Option,130007,INF109KB1HY6,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Fixed Maturity Plan -Series 74 -370 Days Plan S Dividend Option,130006,INF109KB1HW0,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Multiple Yield Fund - Series 10 - 1775 Days Plan A Cumulative Option,135717,INF109KB1ON5,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Multiple Yield Fund - Series 10 - 1775 Days Plan A Direct Plan Cumulative Option,135718,INF109KB1OP0,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Multiple Yield Fund - Series 10 - 1775 Days Plan A Direct Plan Dividend Option,135719,INF109KB1OQ8,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Multiple Yield Fund - Series 10 - 1775 Days Plan A Dividend Option,135720,INF109KB1OO3,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Multiple Yield Fund - Series 10 - 1825 Days Plan B Cumulative Option,135927,INF109KB1PD3,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Multiple Yield Fund - Series 10 - 1825 Days Plan B Direct Plan Cumulative Option,135924,INF109KB1PE1,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Multiple Yield Fund - Series 10 - 1825 Days Plan B Direct Plan Dividend Option,135926,INF109KB1PF8,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Multiple Yield Fund - Series 10 - 1825 Days Plan B Dividend Option,135925,INF109KB1PG6,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Multiple Yield Fund - Series 11 - Plan A 1427 Days Cumulative Option,139590,INF109KB1YE3,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Multiple Yield Fund - Series 11 - Plan A 1427 Days Direct Plan Cumulative Option,139592,INF109KB1YC7,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Multiple Yield Fund - Series 11 - Plan A 1427 Days Direct Plan Dividend Option,139593,INF109KB1YD5,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Multiple Yield Fund - Series 11 - Plan A 1427 Days Dividend Option,139591,INF109KB1YF0,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Multiple Yield Fund - Series 11 - Plan B 1394 Days Cumulative Option,139763,INF109KB1ZW2,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Multiple Yield Fund - Series 11 - Plan B 1394 Days Direct Plan Cumulative Option,139764,INF109KB1ZU6,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Multiple Yield Fund - Series 11 - Plan B 1394 Days Direct Plan Dividend Option,139765,INF109KB1ZV4,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Multiple Yield Fund - Series 11 - Plan B 1394 Days Dividend Option,139766,INF109KB1ZX0,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Multiple Yield Fund - Series 11 - Plan C 1387 Days Cumulative Option,139996,INF109KB1G50,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Multiple Yield Fund - Series 11 - Plan C 1387 Days Direct Plan Cumulative Option,139993,INF109KB1G35,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Multiple Yield Fund - Series 11 - Plan C 1387 Days Direct Plan Dividend Option,139995,INF109KB1G27,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Multiple Yield Fund - Series 11 - Plan C 1387 Days Dividend Option,139994,INF109KB1G43,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Multiple Yield Fund - Series 11 - Plan D 1361 Days - Cumulative Option,140060,INF109KB1J24,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Multiple Yield Fund - Series 11 - Plan D 1361 Days - Direct Plan - Cumulative Option,140058,INF109KB1J08,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Multiple Yield Fund - Series 11 - Plan D 1361 Days - Direct Plan - Dividend Option,140059,INF109KB1J16,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Multiple Yield Fund - Series 11 - Plan D 1361 Days - Dividend Option,140057,INF109KB1J32,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Multiple Yield Fund - Series 14 - Plan A 1228 Days Cumulative Option,142381,INF109KC1630,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Multiple Yield Fund - Series 14 - Plan A 1228 Days Direct Plan Cumulative Option,142382,INF109KC1655,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Multiple Yield Fund - Series 14 - Plan A 1228 Days Direct Plan IDCW Option,142379,INF109KC1663,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Multiple Yield Fund - Series 14 - Plan A 1228 Days IDCW Option,142380,INF109KC1648,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Multiple Yield Fund - Series 3 - Plan A - Cumulative,121513,INF109K017R5,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Multiple Yield Fund - Series 3 - Plan A - Direct Plan - Cumulative,121510,INF109K019R1,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Multiple Yield Fund - Series 3 - Plan A - Direct Plan - Dividend,121512,INF109K010S8,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
ICICI Prudential Multiple Yield Fund - Series 3 - Plan A -Dividend,121511,INF109K018R3,MUTUAL_FUND,OTHER,ICICI Pru AMC,FALSE
